,StopID,Days,Hours,Predict,Target,APE
4409,9,3,6,988.46,1061,0.068372
4410,11,3,6,1123.25,1201,0.064738
4411,13,3,6,1251.39,1331,0.059814
4412,14,3,6,1382.44,1454,0.049218
4413,15,3,6,1471.12,1545,0.047819
4414,16,3,6,1598.36,1665,0.040026
4415,17,3,6,1752.22,1825,0.039881
4416,18,3,6,1827.76,1885,0.030367
4417,19,3,6,1945.74,2025,0.039143
4418,20,3,6,2279.09,2352,0.031
4419,21,3,6,2447.3,2515,0.026918
4420,22,3,6,2498.41,2565,0.025960000000000004
4421,0,3,11,200.77,190,0.056683000000000004
4422,1,3,11,407.12,400,0.017796
4423,2,3,11,648.55,650,0.0022370000000000003
4424,3,3,11,834.67,900,0.07259
4425,4,3,11,886.73,950,0.066602
4426,5,3,11,980.89,1040,0.05683200000000001
4427,6,3,11,1035.41,1091,0.05095
4428,7,3,11,1187.13,1250,0.050295
4429,8,3,11,1285.58,1350,0.047716
4430,9,3,11,1563.36,1600,0.0229
4431,11,3,11,1709.4,1760,0.028748000000000003
4432,12,3,11,1755.44,1800,0.024756999999999998
4433,13,3,11,1932.02,1970,0.019280000000000002
4434,14,3,11,2129.03,2163,0.015704
4435,16,3,11,2274.46,2293,0.008085
4436,20,3,12,2840.65,2883,0.014691
4437,22,3,12,2905.44,2953,0.016106
4438,0,4,2,192.21,180,0.067828
4439,1,4,2,432.21,430,0.0051340000000000005
4440,2,4,2,596.04,600,0.006595
4441,3,4,2,731.71,750,0.024385
4442,4,4,2,782.95,800,0.021317
4443,5,4,2,869.26,880,0.012202
4444,6,4,2,934.83,940,0.005504
4445,7,4,2,1095.27,1097,0.001575
4446,8,4,2,1178.28,1174,0.003643
4447,9,4,2,1443.75,1393,0.036433
4448,11,4,2,1610.76,1563,0.030558
4449,12,4,2,1647.66,1603,0.027859
4450,16,4,2,1784.61,1720,0.037563
4451,17,4,2,1884.77,1810,0.041311
4452,18,4,2,1962.74,1890,0.038488999999999995
4453,20,4,3,2519.62,2440,0.032632999999999995
4454,0,4,6,186.27,170,0.095731
4455,1,4,6,383.8,370,0.037311000000000004
4456,2,4,6,484.56,470,0.030983999999999998
4457,3,4,6,662.24,690,0.040238
4458,4,4,7,713.57,750,0.048569
4459,5,4,7,808.87,850,0.048382999999999995
4460,6,4,7,911.24,950,0.040798
4461,7,4,7,1048.69,1090,0.037901
4462,8,4,7,1113.83,1160,0.039803
4463,9,4,7,1243.65,1300,0.043343
4464,11,4,7,1359.61,1410,0.035739
4465,13,4,7,1532.54,1585,0.0331
4466,14,4,7,1611.19,1665,0.032316000000000004
4467,15,4,7,1697.29,1755,0.032881
4468,16,4,7,1827.86,1875,0.02514
4469,17,4,7,1932.07,1993,0.030574
4470,18,4,7,2047.18,2115,0.032064999999999996
4471,19,4,7,2160.5,2225,0.028988
4472,20,4,7,2454.41,2495,0.01627
4473,21,4,7,2596.28,2645,0.018418
4474,22,4,7,2650.05,2705,0.020313
4475,0,10,1,165.8,160,0.036247
4476,1,10,1,327.0,320,0.021872
4477,2,10,1,495.09,490,0.010379000000000001
4478,3,10,1,642.06,630,0.019138
4479,4,10,1,725.42,720,0.007534000000000001
4480,5,10,1,820.71,810,0.013217
4481,6,10,1,879.78,868,0.013577
4482,7,10,1,1042.68,1035,0.007423999999999999
4483,8,10,1,1108.99,1101,0.007254999999999999
4484,9,10,1,1268.24,1270,0.001385
4485,11,10,1,1377.49,1370,0.005469
4486,12,10,1,1418.88,1406,0.009158
4487,13,10,1,1565.34,1550,0.009895000000000001
4488,14,10,1,1636.94,1620,0.010458
4489,15,10,1,1702.39,1690,0.007334
4490,16,10,1,1825.89,1830,0.002245
4491,17,10,1,1930.89,1926,0.002541
4492,18,10,1,2047.86,2040,0.003853
4493,19,10,1,2110.22,2130,0.009284
4494,20,10,1,2335.33,2320,0.0066099999999999996
4495,21,10,1,2494.89,2480,0.006004
4496,22,10,1,2544.73,2530,0.005824
4497,0,10,5,109.34,110,0.006043
4498,1,10,5,224.3,230,0.024793
4499,2,10,5,411.26,410,0.0030670000000000003
4500,3,10,5,594.34,685,0.132357
4501,4,10,5,653.18,730,0.105234
4502,5,10,5,739.48,810,0.08706
4503,6,10,5,796.82,865,0.078819
4504,7,10,5,935.42,1010,0.073837
4505,8,10,5,997.25,1070,0.067989
4506,9,10,5,1167.06,1230,0.051168
4507,10,10,5,1235.23,1300,0.049826
4508,11,10,5,1376.4,1450,0.050757
4509,12,10,5,1407.59,1476,0.04635
4510,13,10,5,1547.02,1610,0.03912
4511,14,10,5,1707.64,1780,0.040652999999999995
4512,15,10,5,1813.55,1890,0.040451999999999995
4513,16,10,5,1946.43,2050,0.050523
4514,17,10,5,2070.47,2180,0.050245
4515,18,10,5,2236.61,2360,0.052284000000000004
4516,19,10,5,2344.93,2460,0.046778
4517,20,10,5,2649.28,2800,0.053828999999999995
4518,21,10,6,2871.43,3030,0.052332000000000004
4519,0,6,7,149.63,150,0.002461
4520,1,6,7,331.37,340,0.025388
4521,2,6,7,434.93,440,0.011524
4522,3,6,7,650.2,650,0.00031099999999999997
4523,4,6,7,702.07,700,0.002955
4524,5,6,7,788.12,780,0.010415
4525,6,6,7,876.21,870,0.007135
4526,7,6,7,1041.06,1040,0.001024
4527,8,6,7,1097.29,1093,0.003927
4528,9,6,7,1270.34,1290,0.015238999999999999
4529,10,6,7,1332.48,1350,0.012981
4530,11,6,7,1461.01,1480,0.012831
4531,13,6,7,1617.41,1642,0.014972999999999998
4532,14,6,7,1732.96,1765,0.018151
4533,15,6,7,1807.9,1850,0.022757
4534,16,6,7,1939.78,1965,0.012832
4535,17,6,7,2065.29,2105,0.018864
4536,18,6,7,2145.13,2175,0.013734
4537,19,6,7,2253.78,2305,0.022221
4538,20,6,7,2518.92,2571,0.020256
4539,21,6,8,2697.21,2735,0.013817
4540,22,6,8,2757.58,2805,0.016904
4541,0,0,1,138.73,130,0.067178
4542,1,0,1,298.7,310,0.036463
4543,2,0,1,496.29,520,0.045594
4544,3,0,1,646.83,720,0.101619
4545,4,0,1,695.18,770,0.09717200000000001
4546,5,0,2,812.47,880,0.07674199999999999
4547,6,0,2,891.65,960,0.0712
4548,8,0,2,964.72,1034,0.067005
4549,9,0,2,1173.26,1214,0.033555
4550,11,0,2,1312.72,1364,0.037594999999999996
4551,12,0,2,1347.07,1403,0.039861
4552,14,0,2,1549.21,1597,0.029922000000000004
4553,15,0,2,1621.09,1672,0.030447000000000002
4554,16,0,2,1775.11,1822,0.025735
4555,17,0,2,1868.92,1932,0.032648
4556,18,0,2,1994.73,2055,0.029325999999999998
4557,19,0,2,2100.38,2157,0.026249
4558,20,0,2,2390.35,2429,0.015913
4559,21,0,2,2642.07,2701,0.021816
4560,22,0,2,2706.88,2780,0.026302
4561,1,1,5,180.32,210,0.141349
4562,2,1,5,369.61,410,0.098509
4563,3,1,5,540.18,530,0.019209999999999998
4564,4,1,5,589.93,590,0.00011999999999999999
4565,5,1,5,678.56,670,0.012777
4566,6,1,5,787.98,779,0.011523
4567,7,1,5,966.73,960,0.007012999999999999
4568,8,1,5,1050.63,1050,0.000603
4569,9,1,5,1173.13,1179,0.004983
4570,11,1,5,1299.12,1316,0.012823
4571,12,1,5,1328.06,1343,0.011127
4572,14,1,5,1451.26,1473,0.014762
4573,15,1,5,1540.52,1553,0.008037
4574,16,1,5,1711.01,1742,0.017791
4575,17,1,5,1815.84,1853,0.020052
4576,18,1,5,1951.57,1992,0.020297
4577,19,1,5,2055.86,2103,0.022415
4578,20,1,6,2290.02,2353,0.026768
4579,21,1,6,2492.12,2583,0.035184
4580,22,1,6,2557.32,2653,0.036065
4581,0,1,15,179.42,181,0.008719
4582,1,1,15,322.91,321,0.005943
4583,2,1,15,444.45,431,0.031211000000000003
4584,3,1,15,595.66,551,0.081048
4585,4,1,15,646.12,601,0.075067
4586,5,1,15,730.31,676,0.080335
4587,6,1,15,806.68,751,0.074144
4588,7,1,15,988.67,921,0.073476
4589,8,1,15,1052.5,981,0.072886
4590,9,1,15,1192.04,1111,0.072943
4591,10,1,15,1261.37,1191,0.059086
4592,11,1,15,1403.28,1321,0.062286
4593,12,1,15,1443.29,1351,0.068315
4594,13,1,15,1569.94,1471,0.06725700000000001
4595,14,1,15,1679.25,1581,0.062145000000000006
4596,15,1,15,1755.9,1651,0.063539
4597,16,1,15,1886.79,1771,0.06538200000000001
4598,17,1,15,2045.02,1921,0.064558
4599,18,1,15,2183.29,2051,0.064502
4600,19,1,15,2293.45,2151,0.066226
4601,20,1,15,2537.82,2391,0.061407
4602,21,1,15,2734.71,2581,0.059552999999999995
4603,22,1,15,2791.17,2631,0.060876
4604,1,2,5,159.2,180,0.115552
4605,2,2,5,357.2,400,0.106995
4606,3,2,5,556.66,570,0.023398
4607,4,2,5,597.0,610,0.021305
4608,5,2,5,692.25,710,0.024999
4609,6,2,5,793.29,810,0.020627
4610,7,2,5,949.82,970,0.0208
4611,8,2,5,1012.25,1030,0.017231
4612,9,2,5,1184.64,1210,0.020957
4613,11,2,5,1301.65,1330,0.021312
4614,13,2,5,1509.96,1536,0.01695
4615,14,2,5,1635.09,1666,0.018552000000000003
4616,15,2,6,1701.7,1736,0.019756
4617,16,2,6,1825.36,1846,0.011179999999999999
4618,17,2,6,1979.31,2006,0.013306
4619,18,2,6,2136.68,2146,0.004343
4620,19,2,6,2244.78,2246,0.000541
4621,20,2,6,2549.86,2546,0.0015140000000000002
4622,21,2,6,2692.23,2686,0.002321
4623,22,2,6,2745.35,2736,0.0034170000000000003
4624,0,2,13,210.06,199,0.055576
4625,1,2,13,383.92,369,0.040423
4626,2,2,13,534.52,510,0.048074
4627,3,2,13,721.62,750,0.037844
4628,4,2,13,788.51,830,0.049987000000000004
4629,5,2,13,896.38,933,0.039249
4630,6,2,13,984.67,1020,0.034634
4631,7,2,14,1149.63,1185,0.02985
4632,8,2,14,1225.38,1260,0.027478
4633,9,2,14,1402.17,1450,0.032987
4634,10,2,14,1471.1,1520,0.032173
4635,11,2,14,1598.81,1650,0.031025999999999998
4636,12,2,14,1628.39,1671,0.0255
4637,13,2,14,1781.7,1820,0.021041999999999998
4638,14,2,14,1924.95,1960,0.017884
4639,15,2,14,2029.56,2060,0.014778
4640,16,2,14,2146.95,2189,0.019212
4641,17,2,14,2281.47,2326,0.019143
4642,18,2,14,2401.43,2440,0.015808000000000003
4643,19,2,14,2517.1,2550,0.012902
4644,20,2,14,2747.58,2789,0.01485
4645,21,2,14,2957.09,3000,0.014303999999999999
4646,22,2,14,3033.86,3079,0.01466
4647,0,3,5,150.25,149,0.00842
4648,1,3,5,296.89,310,0.042283999999999995
4649,2,3,5,493.48,519,0.049169
4650,3,3,5,688.45,680,0.012426999999999999
4651,4,3,5,745.55,740,0.0075060000000000005
4652,5,3,5,840.94,839,0.002317
4653,6,3,5,918.93,919,7.8e-05
4654,7,3,5,1065.81,1066,0.000174
4655,8,3,5,1126.08,1123,0.002739
4656,9,3,5,1272.19,1270,0.0017230000000000001
4657,11,3,5,1371.1,1360,0.008159
4658,12,3,5,1399.46,1390,0.006806
4659,13,3,5,1518.84,1499,0.013233000000000002
4660,14,3,5,1612.43,1590,0.014103999999999998
4661,15,3,5,1711.67,1689,0.013424
4662,16,3,5,1829.47,1789,0.022619
4663,17,3,5,1985.74,1939,0.024106
4664,18,3,5,2136.96,2080,0.027385000000000003
4665,19,3,5,2240.24,2169,0.032844
4666,20,3,6,2558.78,2459,0.040579000000000004
4667,21,3,6,2742.1,2630,0.042622
4668,22,3,6,2804.82,2689,0.04307
4669,0,3,13,94.42,91,0.037538
4670,1,3,13,255.16,260,0.018611000000000003
4671,2,3,13,442.53,440,0.005753
4672,3,3,13,625.86,640,0.022093
4673,4,3,13,675.71,690,0.02071
4674,5,3,13,769.84,790,0.025519
4675,6,3,13,870.81,890,0.021562
4676,7,3,13,1018.2,1030,0.011454
4677,8,3,13,1086.61,1096,0.008570999999999999
4678,9,3,13,1205.72,1241,0.02843
4679,11,3,13,1335.01,1361,0.019094999999999997
4680,12,3,13,1366.14,1391,0.017872
4681,13,3,13,1530.73,1551,0.013069999999999998
4682,14,3,13,1674.45,1701,0.015606
4683,15,3,13,1746.92,1781,0.019134
4684,16,3,13,1914.05,1962,0.024437999999999998
4685,17,3,13,2031.71,2091,0.028352999999999996
4686,18,3,13,2099.62,2149,0.02298
4687,19,3,13,2222.66,2262,0.017393000000000002
4688,20,3,13,2533.94,2559,0.009793000000000001
4689,21,3,14,2697.49,2721,0.008639
4690,22,3,14,2761.82,2781,0.006895
4691,0,4,4,143.64,140,0.026001999999999997
4692,1,4,4,266.33,260,0.024347
4693,2,4,5,428.22,420,0.019579
4694,3,4,5,618.5,640,0.033589
4695,4,4,5,675.94,700,0.034365
4696,5,4,5,784.71,800,0.019112
4697,6,4,5,860.48,875,0.016599000000000003
4698,7,4,5,1050.77,1050,0.000735
4699,8,4,5,1126.32,1120,0.00564
4700,9,4,5,1293.32,1290,0.002576
4701,10,4,5,1351.31,1350,0.0009689999999999999
4702,11,4,5,1452.09,1450,0.001438
4703,12,4,5,1480.96,1479,0.001324
4704,13,4,5,1649.15,1640,0.005581
4705,14,4,5,1758.55,1750,0.004886
4706,15,4,5,1834.25,1850,0.008513
4707,16,4,5,2013.02,2020,0.003454
4708,17,4,5,2156.08,2180,0.010971
4709,18,4,5,2232.11,2250,0.007951999999999999
4710,19,4,5,2328.88,2340,0.004753
4711,20,4,5,2700.28,2700,0.00010400000000000001
4712,21,4,5,2848.79,2850,0.000426
4713,22,4,5,2901.54,2900,0.00053
4714,0,4,14,101.47,90,0.12747999999999998
4715,1,4,14,211.36,190,0.11243099999999999
4716,2,4,14,371.02,339,0.094468
4717,3,4,14,540.21,510,0.059236000000000004
4718,4,4,14,612.9,590,0.038818
4719,5,4,14,700.7,690,0.015507
4720,6,4,14,771.78,760,0.015501
4721,7,4,14,916.35,909,0.008081999999999999
4722,8,4,14,1000.44,990,0.010543
4723,9,4,14,1161.03,1140,0.018448
4724,11,4,14,1265.59,1240,0.020633000000000002
4725,12,4,14,1298.29,1264,0.027126
4726,13,4,14,1426.72,1391,0.025681
4727,14,4,15,1547.82,1511,0.024369
4728,15,4,15,1659.98,1630,0.018394999999999998
4729,16,4,15,1804.68,1806,0.00073
4730,17,4,15,1901.25,1900,0.00066
4731,18,4,15,2039.87,2041,0.000552
4732,19,4,15,2162.39,2161,0.000644
4733,20,4,15,2416.6,2411,0.002325
4734,22,4,15,2486.52,2482,0.0018219999999999998
4735,0,10,4,155.2,160,0.030007
4736,1,10,4,306.66,320,0.041681
4737,2,10,4,411.31,430,0.043473000000000005
4738,3,10,4,585.6,630,0.07047
4739,4,10,4,632.42,670,0.056084
4740,5,10,4,718.63,770,0.066719
4741,6,10,4,790.06,840,0.059453
4742,7,10,4,935.58,989,0.054012
4743,8,10,5,1009.95,1060,0.047213
4744,9,10,5,1123.06,1180,0.048257999999999995
4745,11,10,5,1235.49,1290,0.042255
4746,13,10,5,1374.38,1435,0.042245
4747,14,10,5,1533.36,1605,0.044633
4748,15,10,5,1620.94,1695,0.043694
4749,16,10,5,1765.11,1835,0.038089
4750,17,10,5,1859.71,1929,0.035919
4751,18,10,5,1989.04,2075,0.041427
4752,19,10,5,2125.6,2215,0.04036
4753,20,10,5,2356.53,2446,0.036578
4754,21,10,5,2522.55,2615,0.035355000000000004
4755,22,10,5,2588.67,2675,0.032274000000000004
4756,0,10,13,125.81,130,0.032244999999999996
4757,1,10,13,234.7,230,0.020437999999999998
4758,2,10,13,342.28,340,0.006718000000000001
4759,3,10,13,565.83,550,0.028781
4760,4,10,13,666.71,670,0.004914
4761,5,10,13,762.04,770,0.010334000000000001
4762,6,10,13,863.95,870,0.006954000000000001
4763,7,10,13,1028.03,1030,0.0019089999999999999
4764,8,10,13,1101.46,1099,0.002236
4765,9,10,13,1223.54,1200,0.019613
4766,10,10,13,1318.94,1300,0.014568000000000001
4767,11,10,13,1420.58,1400,0.014703
4768,13,10,13,1571.07,1544,0.01753
4769,14,10,13,1649.56,1625,0.015116999999999998
4770,15,10,13,1745.48,1724,0.012461
4771,16,10,13,1897.67,1873,0.013174000000000002
4772,17,10,13,2052.33,2025,0.013494999999999998
4773,18,10,13,2167.96,2135,0.015438999999999998
4774,19,10,13,2299.03,2254,0.019977
4775,20,10,13,2553.27,2505,0.019269
4776,21,10,13,2761.19,2725,0.013280000000000002
4777,22,10,14,2814.64,2775,0.014284
4778,0,6,5,93.76,101,0.071723
4779,1,6,5,238.95,251,0.048010000000000004
4780,2,6,5,400.2,431,0.071453
4781,3,6,5,546.84,621,0.11942799999999999
4782,4,6,5,596.56,671,0.11093299999999999
4783,5,6,5,681.78,751,0.092173
4784,6,6,5,755.92,825,0.083734
4785,7,6,5,939.33,1001,0.061612
4786,8,6,5,1004.96,1071,0.061658000000000004
4787,9,6,5,1177.84,1241,0.050896
4788,11,6,5,1276.24,1331,0.041142000000000005
4789,13,6,5,1414.63,1462,0.032401
4790,14,6,5,1491.24,1532,0.026607
4791,15,6,5,1605.92,1632,0.015978
4792,16,6,6,1733.91,1761,0.015384
4793,17,6,6,1852.35,1863,0.005714
4794,18,6,6,1957.76,1972,0.00722
4795,19,6,6,2079.1,2091,0.0056890000000000005
4796,20,6,6,2365.69,2362,0.001564
4797,21,6,6,2517.34,2521,0.0014529999999999999
4798,22,6,6,2580.72,2581,0.000109
4799,0,6,14,173.45,180,0.036367000000000003
4800,1,6,14,279.12,291,0.040820999999999996
4801,2,6,14,474.14,501,0.053612
4802,3,6,14,646.4,640,0.009996
4803,4,6,14,701.77,701,0.001105
4804,5,6,14,810.64,804,0.008262
4805,6,6,14,884.74,880,0.005384000000000001
4806,7,6,14,1061.21,1050,0.010673
4807,8,6,14,1126.91,1111,0.014315999999999999
4808,9,6,14,1240.58,1220,0.01687
4809,11,6,14,1350.27,1332,0.013713999999999999
4810,13,6,14,1467.44,1452,0.010634000000000001
4811,14,6,14,1534.49,1530,0.002934
4812,15,6,14,1600.27,1590,0.006459
4813,16,6,14,1722.1,1729,0.003988
4814,17,6,14,1827.77,1831,0.0017620000000000001
4815,18,6,14,1943.41,1940,0.0017579999999999998
4816,19,6,14,2061.73,2051,0.005229999999999999
4817,20,6,14,2345.69,2331,0.0063030000000000004
4818,21,6,15,2529.76,2510,0.007873
4819,22,6,15,2582.98,2560,0.008976999999999999
S,t,o,p,I,D
D,a,y,s
H,o,u,r,s
P,r,e,d,i,c,t
T,a,r,g,e,t
A,P,E
